PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS
1.06,26.78,29.93,24.17,18.07,81.69,1.42,99.28
1.43,26.8,30.13,24.51,18.02,81.31,1.91,99.4
3.61,26.71,29.37,24.56,17.91,81.05,1.98,99.42
12.06,25.86,28.18,23.98,17.72,84.33,1.62,99.53
4.87,26.28,29.22,24.48,17.55,81.63,1.5,99.53
29.53,25.9,28.21,23.74,17.74,84.17,2.27,99.4
7.24,26.61,29.22,24.38,17.68,80.36,1.69,99.34
0.25,26.85,29.64,24.56,18.38,82.55,1.71,99.39
3.45,25.79,28.12,24.09,18.72,89.46,2.76,99.57
1.29,26.44,29.42,24.09,17.75,81.9,2.11,99.52
0.55,26.11,28.82,24.06,17.73,83.2,2.78,99.45
1.22,25.83,28.29,24.37,18.06,86.09,4.38,99.43
1.67,25.77,28.42,23.89,18.27,87.41,3.67,99.46
0.91,26.37,28.79,23.9,18.14,83.82,3.1,99.47
1.0,26.83,29.81,24.54,18.06,81.23,1.73,99.48
1.16,26.57,29.01,24.76,18.77,85.54,2.2,99.45
12.42,25.43,27.11,23.85,18.31,89.22,2.38,99.61
0.55,26.98,30.62,23.84,17.48,78.54,1.35,99.57
7.47,27.05,30.17,24.74,18.44,82.12,1.37,99.53
2.9,27.01,30.14,24.53,18.0,80.45,1.54,99.55
0.53,27.19,31.26,23.79,17.36,77.26,1.46,99.59
1.27,26.67,29.48,24.44,18.24,82.82,1.56,99.58
1.82,26.5,28.56,24.38,18.2,83.39,1.24,99.5
3.49,27.34,31.16,24.37,17.96,78.79,1.35,99.46
36.58,26.19,28.7,24.08,18.29,85.44,3.13,99.47
7.53,25.73,28.32,23.22,17.17,82.45,1.46,99.45
3.63,26.26,28.71,24.63,18.7,86.67,2.25,99.27
5.24,25.69,27.53,24.37,19.06,91.07,3.7,99.19
2.65,26.15,28.42,24.45,18.83,87.87,2.6,99.29
3.67,26.23,27.95,24.77,18.86,87.44,1.66,99.35
1.23,26.41,28.46,24.45,18.4,84.63,0.87,99.4
2.23,27.02,29.45,24.71,18.52,82.11,1.24,99.31
21.29,26.77,29.31,24.6,18.69,84.2,1.91,99.32
5.77,27.18,31.01,23.82,18.51,81.78,1.93,99.41
17.92,26.96,30.16,24.09,18.41,82.48,2.16,99.48
29.32,25.26,26.66,23.72,18.24,89.7,1.99,99.46
4.22,26.41,30.1,23.87,18.41,84.94,1.82,99.39
1.13,27.03,31.39,22.58,16.59,74.59,1.67,99.4
34.37,27.33,30.48,24.51,18.34,79.97,1.06,99.41
26.95,27.1,30.19,24.87,19.12,84.52,1.42,99.42
1.73,26.8,29.1,25.07,19.05,85.69,1.88,99.5
13.15,26.71,29.05,24.7,19.16,86.51,2.4,99.47
9.21,27.1,29.2,24.87,19.16,84.61,1.1,99.47
0.95,26.79,28.82,25.39,19.41,87.23,1.31,99.46
0.88,25.98,27.95,24.6,18.32,86.61,2.67,99.56
0.31,26.28,29.09,23.76,17.9,83.01,1.84,99.52
0.98,26.91,30.01,24.07,18.64,83.49,1.78,99.5
0.8,26.99,29.92,24.27,18.45,82.36,1.53,99.49
0.6,25.93,26.99,24.89,18.6,87.88,1.46,99.5
1.27,26.35,29.23,24.29,18.01,83.43,1.7,99.55
6.16,26.64,29.86,24.25,18.5,84.32,1.8,99.54
3.64,26.95,29.92,23.99,18.27,81.8,1.4,99.58
12.57,26.6,29.84,23.87,18.95,86.37,2.64,99.52
5.89,27.38,30.49,24.24,18.45,80.71,1.76,99.51
24.86,26.89,29.78,24.59,18.7,83.76,1.52,99.5
7.43,26.37,28.26,25.0,19.17,88.28,2.02,99.5
7.23,26.51,29.24,24.13,18.94,86.82,2.08,99.56
4.99,26.16,27.75,25.02,19.14,89.33,2.45,99.61
0.99,25.54,27.43,24.01,18.34,88.85,2.45,99.6
1.7,25.02,25.78,24.29,18.24,90.98,2.85,99.53
1.42,26.07,28.92,24.07,18.65,87.55,3.18,99.41
0.11,26.59,29.59,24.06,18.33,83.69,2.95,99.43
0.07,26.91,30.35,23.94,18.42,82.58,2.16,99.47
9.68,26.61,29.61,24.31,18.83,85.72,2.2,99.4
2.13,26.7,30.21,24.05,18.52,84.08,2.27,99.36
0.52,26.67,30.06,23.66,18.33,83.29,2.36,99.4
0.12,26.75,30.41,23.64,18.49,83.63,3.06,99.32
7.32,27.0,30.52,24.19,19.25,85.7,2.74,99.32
0.95,26.91,30.7,23.8,18.42,82.86,2.77,99.37
0.17,26.54,30.39,23.21,18.0,82.83,2.98,99.48
0.03,26.51,30.57,22.85,17.71,81.66,2.85,99.45
0.04,26.57,30.49,22.81,17.61,80.77,2.58,99.33
0.05,26.46,30.35,22.91,17.85,82.25,2.66,99.29
0.01,26.34,30.18,23.16,17.85,82.97,3.26,99.41
0.0,26.19,30.41,23.02,17.35,81.72,3.27,99.44
0.0,25.29,29.62,21.78,16.24,80.7,3.51,99.46
0.0,25.63,30.3,20.89,16.75,81.41,3.39,99.44
15.65,26.41,29.68,23.68,18.63,85.95,3.24,99.39
10.56,26.02,28.72,23.99,18.75,88.19,2.95,99.33
4.09,26.43,29.65,24.11,19.0,87.44,2.58,99.34
2.19,25.58,27.26,24.2,18.94,91.34,2.51,99.44
2.42,26.57,30.16,23.47,18.81,86.14,2.72,99.45
2.36,26.81,30.03,24.58,19.58,88.19,3.04,99.45
19.2,26.62,29.48,24.43,19.01,86.7,1.67,99.52
10.24,25.31,26.98,23.95,18.41,90.25,1.88,99.6
3.69,26.49,30.28,23.5,18.12,83.14,2.21,99.59
0.31,25.8,29.61,22.72,17.23,82.86,3.15,99.55
0.17,26.16,30.18,22.27,17.42,82.07,2.28,99.5
0.1,26.48,30.39,22.91,17.74,82.01,2.04,99.52
0.24,26.26,29.86,23.23,18.36,85.63,2.61,99.49
0.15,26.55,30.24,23.82,18.47,84.77,3.02,99.49
0.03,26.6,30.6,23.11,18.22,83.47,3.17,99.46
0.2,26.79,30.55,23.56,18.37,83.22,2.9,99.5
0.51,26.61,30.41,23.25,17.94,82.13,2.49,99.49
5.96,26.31,29.45,23.56,18.27,84.88,2.51,99.53
23.66,25.06,27.63,22.91,17.57,87.76,2.6,99.66
1.23,26.03,30.31,21.8,17.03,80.79,2.47,99.56
2.86,26.38,29.5,24.22,18.83,87.14,3.31,99.5
0.21,26.18,29.49,23.53,18.33,85.92,2.75,99.48
0.05,25.82,29.74,22.58,17.08,82.07,3.61,99.46
0.01,25.06,29.22,21.25,15.98,80.5,3.42,99.45
0.93,25.61,29.68,21.75,16.51,80.36,2.98,99.46
0.62,25.67,28.59,22.83,17.14,82.74,2.67,99.45
14.55,25.54,28.54,23.07,17.59,85.55,2.32,99.51
12.89,25.29,27.88,23.38,18.03,88.88,2.63,99.54
0.67,25.43,27.81,23.45,17.81,86.97,2.84,99.43
1.14,25.24,27.99,22.78,17.45,86.18,2.55,99.4
1.52,25.34,28.21,23.13,17.72,87.01,2.88,99.42
1.18,25.62,28.38,23.33,17.95,86.76,2.71,99.5
3.75,26.11,29.19,23.58,18.11,85.2,2.23,99.56
1.1,25.73,29.04,23.09,17.63,84.87,2.64,99.52
0.26,25.75,29.68,22.4,17.22,82.96,2.81,99.46
0.07,25.4,29.41,21.56,16.29,80.31,2.63,99.47
0.49,25.73,29.84,21.97,17.03,82.18,2.72,99.44
1.95,26.17,29.85,23.38,18.16,85.29,3.0,99.47
0.34,26.28,30.16,23.4,17.94,83.88,2.77,99.52
0.12,25.7,30.03,22.62,17.12,82.93,3.51,99.54
0.0,25.37,29.57,21.97,16.54,81.84,3.35,99.61
0.0,25.12,28.62,22.09,16.3,81.65,3.08,99.63
0.0,25.47,29.68,21.81,16.33,80.24,3.36,99.56
0.93,25.87,30.03,22.91,17.06,81.77,3.42,99.6
0.41,25.73,30.0,22.47,16.83,81.44,3.4,99.6
0.07,25.73,29.74,22.17,16.43,79.54,2.39,99.55
0.01,25.47,29.36,22.39,16.52,81.1,3.5,99.61
0.0,25.62,29.57,22.66,16.38,79.93,3.44,99.62
0.13,26.31,30.38,22.97,17.07,79.93,3.08,99.55
0.05,25.78,28.76,23.44,17.28,83.0,2.82,99.51
0.06,26.17,30.4,22.84,16.66,78.85,4.14,99.56
0.0,24.85,29.76,21.18,14.65,75.75,4.13,99.55
0.02,24.94,29.83,20.32,14.62,74.88,3.69,99.5
0.61,25.66,30.51,21.58,15.87,77.9,3.1,99.68
0.65,25.6,29.24,22.79,17.07,83.21,2.75,99.6
2.84,26.26,30.4,23.31,17.13,80.53,2.59,99.5
5.65,24.96,27.95,22.51,16.26,82.26,2.77,99.64
1.4,25.99,30.83,22.47,16.7,79.99,3.47,99.6
0.1,26.06,31.01,21.77,15.95,76.44,3.07,99.57
0.04,25.36,31.0,21.44,14.6,73.47,4.2,99.53
0.0,24.92,30.65,20.28,14.11,73.36,4.24,99.46
0.31,25.87,31.25,21.25,15.53,75.6,3.26,99.42
5.84,25.47,28.92,22.58,16.57,81.36,3.54,99.52
0.57,26.23,30.43,23.04,17.33,81.64,3.75,99.54
1.15,26.85,31.23,23.58,17.69,80.54,3.11,99.55
0.07,27.27,32.75,22.93,16.97,75.67,3.57,99.44
0.0,26.48,32.06,22.59,15.35,72.23,3.98,99.56
0.03,25.81,31.56,21.19,14.53,71.68,5.11,99.7
0.01,26.24,31.82,21.4,15.27,73.05,4.14,99.62
0.0,26.17,31.71,21.85,14.87,71.17,4.58,99.57
0.0,26.35,31.96,21.56,14.77,70.16,3.64,99.47
0.0,26.47,32.04,21.64,15.1,71.1,2.91,99.47
0.0,26.58,31.47,21.99,15.36,71.72,2.96,99.51
0.0,27.03,33.07,21.86,15.51,71.28,2.89,99.51
0.0,27.44,32.89,22.74,16.1,71.56,2.54,99.61
0.03,27.22,32.66,22.78,15.8,70.98,3.17,99.57
1.09,27.2,32.57,23.0,15.77,70.96,2.43,99.52
0.14,27.32,33.21,22.66,15.77,70.93,2.44,99.48
0.0,27.36,33.41,22.54,15.62,70.13,2.39,99.5
0.01,27.71,33.34,23.37,15.91,69.78,2.55,99.53
0.02,27.44,33.15,22.9,15.3,68.38,2.66,99.61
0.0,26.71,33.09,21.95,13.79,65.54,4.05,99.54
0.0,26.75,32.62,21.71,14.49,67.85,2.32,99.43
0.0,26.78,32.5,22.03,14.7,68.34,2.62,99.42
0.0,26.16,30.96,22.09,15.35,73.31,2.9,99.52
0.0,26.44,30.29,23.18,15.66,73.31,3.48,99.55
0.0,27.81,34.14,23.17,15.67,68.78,3.53,99.39
0.0,27.49,33.87,22.63,14.56,65.76,3.7,99.37
0.0,27.37,33.8,21.96,14.33,65.28,3.36,99.45
0.0,27.35,33.56,22.43,14.21,64.57,3.69,99.45
0.0,27.87,34.6,22.69,15.05,66.5,3.96,99.44
0.01,27.99,34.68,23.47,14.92,65.9,3.64,99.46
0.0,27.72,34.53,22.4,14.02,63.45,3.65,99.37
0.0,28.04,35.06,22.29,14.19,62.74,3.96,99.32
0.12,28.14,34.95,22.33,14.24,62.21,4.39,99.36
0.87,28.43,35.5,23.29,14.53,62.27,3.2,99.44
0.47,27.9,34.58,22.18,14.22,62.56,2.08,99.49
0.26,27.67,34.65,21.89,13.54,60.99,2.76,99.57
0.06,28.2,35.21,22.42,13.51,59.07,2.81,99.56
0.04,28.47,35.31,22.59,13.54,58.11,3.38,99.5
0.02,28.81,35.92,22.89,13.7,57.55,3.65,99.51
0.03,29.27,36.02,23.82,14.71,59.66,3.57,99.47
0.03,29.18,35.25,24.61,14.9,60.09,3.55,99.45
0.02,29.16,36.2,24.09,14.03,57.77,3.95,99.45
0.39,29.25,36.52,23.42,13.97,57.64,3.57,99.44
0.26,30.17,37.63,24.26,14.22,56.45,3.38,99.42
0.1,29.95,37.23,24.44,14.72,57.86,3.38,99.31
1.37,29.56,36.55,24.93,14.91,59.34,3.53,99.43
0.18,29.29,36.55,23.78,14.14,57.94,4.22,99.44
0.0,28.67,35.79,22.57,12.26,52.65,3.41,99.53
0.0,28.97,35.5,23.41,13.26,54.58,3.18,99.5
0.11,29.96,37.08,24.2,13.98,54.44,2.46,99.41
0.08,30.08,37.65,24.11,13.23,52.4,3.82,99.39
0.15,30.06,37.4,23.86,14.02,54.87,4.56,99.48
11.18,29.7,36.96,24.73,15.02,60.09,3.49,99.62
0.94,28.42,35.3,23.32,14.42,62.46,2.81,99.69
0.0,27.55,35.01,21.3,11.57,54.69,2.7,99.61
0.0,28.21,35.25,22.06,13.32,58.48,2.14,99.54
0.0,28.5,35.5,22.21,12.78,55.37,2.35,99.42
2.03,29.0,36.2,23.18,14.0,58.06,2.96,99.47
0.48,29.27,35.75,23.9,15.13,61.61,3.24,99.51
1.92,28.35,32.74,24.84,15.26,63.84,2.42,99.49
1.39,28.08,31.95,24.77,16.38,69.47,2.66,99.37
2.18,28.4,33.03,24.89,17.07,71.23,3.04,99.39
2.62,28.21,33.07,25.14,17.19,72.8,3.08,99.49
0.31,29.14,35.09,24.84,15.95,64.89,1.67,99.45
15.71,29.36,35.71,25.17,16.58,66.44,2.35,99.46
33.53,28.33,33.18,25.15,18.06,75.71,1.88,99.5
26.57,27.74,33.03,23.92,17.41,75.75,2.26,99.46
44.61,26.54,30.09,24.25,17.98,82.57,2.34,99.4
23.08,26.89,31.27,23.7,17.6,79.55,3.4,99.41
1.84,27.31,31.83,23.37,17.82,78.68,2.96,99.43
0.84,27.48,31.17,24.64,18.39,80.23,2.33,99.4
4.87,27.98,32.0,24.72,18.66,79.03,1.7,99.3
5.3,27.6,31.06,25.06,18.46,79.79,2.0,99.29
6.68,27.21,31.22,24.13,18.15,80.23,2.44,99.23
3.72,27.92,32.14,24.41,18.3,77.92,1.53,99.16
3.62,27.78,31.16,24.71,18.34,78.29,1.26,99.13
2.55,27.8,30.81,25.45,18.61,79.15,1.75,99.18
0.8,28.52,33.5,24.8,18.19,75.26,1.97,99.22
6.33,27.89,32.58,24.33,18.0,76.86,3.21,99.25
0.68,27.83,33.26,23.73,17.05,73.81,4.24,99.25
2.57,27.71,32.85,24.05,17.26,75.01,3.59,99.29
32.39,26.56,29.84,24.66,18.18,83.22,2.34,99.37
12.2,25.78,28.37,24.06,17.49,83.78,3.35,99.44
1.9,27.43,32.01,23.8,17.94,78.67,3.52,99.4
1.25,27.77,32.66,23.91,17.44,75.52,2.99,99.48
0.46,28.01,32.95,23.52,17.12,73.42,2.75,99.61
0.13,27.87,33.26,24.15,17.16,74.02,2.91,99.59
0.03,26.88,32.01,23.05,15.61,71.77,3.47,99.53
2.22,27.62,33.41,22.39,16.4,72.46,2.36,99.53
5.7,27.3,31.8,24.11,17.01,75.66,2.56,99.65
1.13,27.67,32.36,24.44,17.35,75.52,1.78,99.61
1.9,27.22,30.79,25.23,18.05,79.88,1.33,99.56
28.52,27.04,29.99,24.93,18.65,82.97,2.19,99.39
62.05,26.92,29.6,24.94,19.09,85.38,1.57,99.39
4.25,27.55,31.13,24.51,18.17,78.76,1.84,99.44
1.29,27.38,31.77,24.02,17.4,76.62,3.07,99.39
0.05,27.26,32.69,22.65,16.06,72.38,2.95,99.31
0.01,27.4,31.83,23.16,16.04,70.97,1.92,99.29
0.27,28.25,32.73,24.1,17.27,72.19,1.86,99.2
4.43,27.99,31.76,24.53,17.84,75.45,2.38,99.13
13.65,27.0,29.86,24.6,18.12,80.77,2.46,99.19
3.46,27.44,31.48,24.27,18.03,78.78,1.98,99.22
0.8,27.71,31.69,24.35,18.17,78.18,2.1,99.21
0.7,26.98,29.07,24.67,18.04,80.28,1.53,99.27
0.43,28.29,32.29,24.94,17.39,72.22,1.35,99.21
3.03,27.66,30.71,25.39,18.09,77.81,1.42,99.22
10.61,27.74,30.8,25.3,18.29,78.23,1.57,99.28
4.58,27.78,31.55,24.86,18.27,78.23,2.08,99.32
3.09,26.7,29.3,24.91,17.72,80.35,2.23,99.29
26.48,26.15,27.97,24.59,18.1,84.39,1.06,99.28
4.49,27.1,30.51,24.13,18.12,80.64,1.52,99.3
7.54,26.37,28.11,24.8,18.62,85.69,1.53,99.33
4.32,26.02,27.97,24.29,18.08,85.06,1.69,99.34
9.34,26.29,29.48,24.51,18.43,85.43,1.44,99.25
3.39,26.75,29.75,24.25,17.64,79.89,1.83,99.25
6.41,26.88,30.26,24.66,17.88,80.32,1.56,99.25
10.42,26.4,29.05,24.48,18.19,83.84,1.38,99.27
2.09,26.13,28.39,24.6,18.51,86.48,2.22,99.18
1.87,27.06,30.07,24.94,18.4,81.61,1.74,99.07
2.43,27.77,30.94,25.32,18.19,77.62,1.97,99.01
7.81,26.26,27.74,25.11,18.07,83.61,1.04,99.18
6.44,26.05,27.71,24.91,19.14,89.48,1.47,99.18
16.35,26.46,29.0,24.79,19.13,87.51,1.4,99.13
20.68,26.02,27.97,24.61,18.46,86.61,3.05,99.08
20.52,26.04,27.8,24.43,19.05,89.07,1.6,99.07
18.28,26.81,29.53,24.49,18.43,82.75,1.8,99.15
38.64,25.89,27.94,24.64,18.48,87.31,2.42,99.14
10.23,26.82,29.71,24.69,18.59,83.4,5.59,99.01
0.78,26.96,29.98,24.0,17.87,79.65,3.06,99.1
0.71,27.76,31.46,24.93,18.59,79.27,2.38,99.15
10.12,27.37,29.65,25.58,19.34,83.83,1.55,99.17
1.87,27.26,30.48,25.0,18.6,81.64,2.2,99.21
1.25,27.61,30.57,25.15,18.23,78.56,1.03,99.25
3.44,27.09,30.13,24.82,19.09,84.45,1.69,99.28
4.82,26.51,28.56,25.01,18.72,85.72,1.6,99.41
11.98,27.0,29.78,25.07,18.56,82.75,2.0,99.4
32.5,26.41,28.34,24.93,18.66,85.82,1.45,99.48
14.75,25.81,28.08,24.49,17.76,84.89,1.44,99.55
4.32,26.52,29.61,24.25,17.6,80.83,1.88,99.49
11.92,26.61,29.42,24.31,17.5,79.97,1.37,99.49
1.47,26.21,29.14,23.95,17.39,81.4,2.26,99.49
0.84,26.23,28.82,24.19,18.17,84.61,3.04,99.42
2.14,26.59,29.41,24.45,18.4,84.0,2.39,99.48
5.85,26.22,28.34,24.66,18.19,84.75,2.87,99.5
11.37,26.11,28.86,24.4,18.31,86.03,4.25,99.47
8.49,25.96,28.57,24.36,18.47,87.35,4.0,99.44
20.06,25.96,27.6,24.43,18.96,89.52,3.55,99.43
15.95,26.3,28.32,24.85,18.79,86.92,2.67,99.34
4.04,26.11,28.72,24.48,18.21,85.22,2.12,99.26
0.15,26.86,30.99,22.74,17.69,79.71,2.79,99.13
0.13,26.36,30.96,21.31,16.98,79.1,2.15,99.1
14.96,27.61,31.72,24.2,17.78,76.95,2.0,99.05
3.91,26.37,29.17,23.61,18.02,83.05,3.27,99.15
10.67,26.0,27.95,24.7,18.94,89.0,3.4,99.29
8.33,26.06,28.97,24.37,18.4,86.46,3.15,99.28
0.46,26.82,29.87,23.97,18.31,82.33,2.56,99.29
3.38,26.88,29.25,25.01,18.65,83.41,1.31,99.3
3.29,27.11,31.34,24.07,17.81,79.4,2.59,99.18
8.13,26.72,30.72,23.6,17.94,81.29,1.89,99.07
3.18,25.94,28.16,23.9,17.57,83.07,1.71,99.14
2.69,27.06,29.93,24.6,18.5,81.76,1.14,99.14
10.44,26.13,27.25,25.31,19.68,91.48,1.42,99.16
6.67,26.5,28.89,24.93,18.66,85.33,2.43,99.26
1.62,26.78,29.85,24.16,17.65,79.79,1.54,99.28
18.98,25.21,26.61,24.13,18.25,89.79,1.43,99.36
0.84,26.42,29.8,23.78,17.81,82.12,2.1,99.37
0.66,26.24,29.01,24.12,17.96,83.72,2.69,99.44
7.93,26.16,28.58,23.82,18.08,84.52,3.43,99.42
13.62,26.01,28.98,24.01,17.84,84.26,3.08,99.37
5.98,26.77,30.55,24.35,17.58,80.0,3.44,99.28
18.19,26.04,28.55,24.27,17.9,84.17,4.83,99.24
24.12,25.7,28.26,23.79,17.48,84.01,3.5,99.3
11.99,25.85,28.54,24.24,17.8,84.69,3.68,99.21
2.62,25.46,27.79,24.0,17.21,83.78,4.22,99.21
0.87,26.45,29.89,23.8,17.56,81.05,3.67,99.16
5.99,26.37,29.27,24.65,18.67,86.06,3.42,99.18
6.07,25.74,27.92,24.26,18.5,88.41,3.08,99.21
7.02,25.64,27.85,23.9,18.37,88.11,3.2,99.14
6.16,25.86,28.06,24.39,18.17,86.11,2.78,99.05
18.11,25.85,27.73,24.34,18.29,86.52,4.18,99.03
8.14,25.8,27.65,24.45,18.42,87.51,4.33,99.04
4.21,26.53,29.18,24.5,19.03,86.67,3.17,98.99
6.87,26.0,28.06,24.32,18.88,88.59,3.0,98.96
2.3,25.99,28.2,24.38,18.94,88.84,3.67,98.93
16.47,26.31,28.39,24.72,19.03,87.7,5.01,99.0
14.65,26.08,27.59,25.09,19.25,89.81,6.05,99.04
20.07,26.28,28.77,24.53,18.93,87.6,3.98,99.15
16.44,25.72,27.86,24.26,18.62,89.01,2.62,99.2
14.01,26.03,28.08,24.43,19.02,89.24,3.49,99.24
38.8,25.99,28.16,24.98,19.55,91.87,4.07,99.31
16.0,26.33,28.59,24.67,19.43,89.61,3.43,99.33
24.04,25.38,26.73,24.52,18.73,91.38,4.32,99.43
8.94,26.12,28.71,24.09,18.84,88.23,3.65,99.43
37.08,25.49,27.6,23.98,18.67,90.68,2.96,99.56
14.51,26.01,28.88,23.87,17.94,84.93,3.38,99.52
5.38,25.37,27.56,23.64,18.24,89.2,2.85,99.42
11.15,25.45,27.04,24.43,18.6,90.37,2.86,99.35
82.43,25.86,28.45,24.07,18.52,88.07,2.44,99.36
5.02,26.26,29.53,23.91,17.82,83.14,2.5,99.41
14.59,25.52,27.35,24.41,18.85,91.26,3.64,99.42
8.79,25.37,26.99,24.34,18.77,91.79,3.92,99.58
8.5,25.46,27.26,24.17,18.49,90.01,3.71,99.65
5.82,26.11,29.03,23.88,18.05,84.88,2.9,99.6
42.27,25.9,28.88,23.93,18.18,86.54,3.21,99.63
89.49,25.97,28.48,24.3,18.28,86.45,3.8,99.46
42.57,26.25,28.97,24.19,18.43,85.62,2.63,99.35
24.49,25.96,28.14,24.4,18.69,88.09,2.48,99.35
12.59,25.98,28.86,24.08,18.67,88.1,1.99,99.3
25.49,25.94,28.35,24.05,18.99,89.65,1.99,99.29
57.53,25.91,28.01,24.44,19.08,90.01,1.92,99.16
69.39,25.77,28.48,24.24,18.45,88.0,1.45,99.22
6.41,25.97,28.43,24.24,18.59,87.69,2.05,99.33
12.3,25.58,27.51,24.25,18.41,88.87,2.51,99.47
16.23,26.23,28.68,24.12,18.33,85.24,1.28,99.37
2.88,25.72,28.23,24.25,17.84,85.59,1.59,99.36
1.55,26.62,30.01,23.86,17.72,80.9,1.07,99.32
6.73,26.59,29.73,24.29,17.89,81.68,1.6,99.28
8.52,26.09,28.77,24.61,18.3,85.74,1.97,99.3
4.87,26.91,29.47,24.52,18.91,84.34,1.34,99.24
2.81,26.09,27.75,24.94,19.18,89.51,1.78,99.18
0.99,26.66,30.18,24.21,17.87,81.44,2.3,99.26
1.6,27.14,29.6,25.17,18.28,80.44,1.18,99.31
1.01,26.87,29.63,24.82,18.9,84.63,1.65,99.31
2.87,25.72,26.77,24.54,19.36,92.35,2.77,99.29
4.18,25.82,28.38,23.97,18.25,86.78,2.92,99.29
21.5,26.76,30.11,24.11,18.28,82.58,1.43,99.24
50.16,26.14,28.19,24.69,19.22,89.57,2.33,99.3
29.51,26.36,29.2,24.32,18.53,85.59,2.38,99.36
28.35,26.22,28.95,24.23,17.83,83.27,1.95,99.32
1.1,26.01,28.45,24.3,18.28,86.15,1.92,99.42
1.18,26.52,29.31,24.07,18.09,83.03,1.26,99.46
0.51,27.19,31.01,23.41,17.73,78.65,1.66,99.42
2.33,26.47,29.32,24.15,18.33,84.15,1.34,99.4
5.22,25.36,27.02,23.65,18.63,90.98,2.34,99.43
2.84,26.33,30.22,23.09,17.21,80.32,2.08,99.46
0.95,26.75,29.9,23.98,18.23,82.42,1.52,99.43
1.04,27.22,30.88,24.63,18.07,79.87,1.86,99.27
6.4,26.21,28.8,23.95,18.73,86.89,3.66,99.15
10.17,25.77,27.52,24.52,18.44,87.82,3.96,99.21
1.36,27.18,30.94,24.26,17.83,78.76,1.07,99.26
2.63,26.87,30.03,24.27,18.23,82.05,2.32,99.39
16.91,25.89,28.39,24.35,18.8,89.1,2.87,99.42
12.49,25.37,27.36,24.03,17.71,86.66,2.02,99.47
3.1,26.56,29.78,23.99,17.08,78.45,1.33,99.46
4.15,27.09,31.06,24.22,17.0,75.96,1.92,99.43
0.65,27.29,31.37,23.48,17.16,75.69,1.45,99.34
2.0,27.14,31.2,23.99,18.01,79.85,1.94,99.28
1.12,26.66,28.98,25.13,18.75,84.86,2.2,99.28
6.08,26.6,28.71,25.03,18.66,84.7,2.02,99.26
29.5,26.62,28.49,25.19,19.08,86.33,1.99,99.32
15.75,26.98,29.75,24.59,18.33,81.8,1.52,99.4
1.4,27.07,30.26,24.0,18.59,82.37,2.01,99.32
7.34,26.88,29.82,24.53,19.29,86.31,2.08,99.18
6.44,26.61,29.03,24.76,19.53,88.57,2.35,99.28
1.61,26.63,29.86,24.55,18.88,85.82,2.54,99.35
1.58,26.39,29.18,23.74,18.45,85.15,2.17,99.43
0.78,25.96,28.1,24.19,18.46,87.23,2.35,99.51
0.75,26.74,30.15,23.43,18.32,82.92,2.57,99.41
0.5,26.83,29.84,24.23,18.87,84.83,2.51,99.32
0.41,27.34,30.39,24.19,19.1,83.32,1.81,99.32
1.16,27.26,30.13,25.31,19.81,86.65,2.12,99.28
1.03,27.05,29.36,25.25,19.78,87.4,2.47,99.21
0.89,27.77,31.53,24.5,19.3,82.35,2.25,99.22
0.45,27.3,31.14,23.58,18.33,80.56,2.0,99.34
1.3,27.7,31.03,24.55,18.52,79.35,1.32,99.43
3.44,26.65,28.95,24.95,19.32,87.5,1.94,99.38
27.07,26.89,29.95,24.31,19.1,85.48,2.08,99.3
8.03,26.99,29.8,24.76,18.6,82.64,1.66,99.3
4.74,26.96,29.8,24.72,18.64,82.91,1.49,99.35
3.41,26.85,29.65,24.64,19.29,86.36,2.2,99.29
12.53,26.46,28.56,24.63,19.51,89.29,2.23,99.29
2.22,26.81,29.11,24.87,19.39,87.01,2.03,99.3
2.79,25.7,27.08,24.61,19.19,91.74,1.39,99.34
1.3,26.35,29.48,23.75,18.44,85.2,2.47,99.37
0.58,26.94,30.48,23.82,18.76,84.04,2.85,99.49
3.17,26.81,29.3,24.6,18.52,83.53,1.7,99.56
0.06,26.32,30.59,22.91,17.06,79.86,3.38,99.5
0.0,25.98,30.16,22.25,16.82,80.31,2.92,99.53
0.0,26.1,30.37,22.41,16.71,79.36,3.12,99.57
0.0,26.12,29.63,22.66,16.62,78.62,2.42,99.62
0.0,26.51,30.4,22.88,17.02,78.56,2.45,99.57
0.0,26.4,30.48,22.68,17.0,79.06,2.68,99.58
0.0,26.0,30.37,22.01,16.83,80.45,3.31,99.64
0.02,26.64,30.67,23.25,18.05,82.93,3.52,99.64
0.67,26.93,31.06,22.9,17.93,80.93,2.7,99.53
0.43,26.9,30.83,23.59,18.0,81.21,2.88,99.53
0.05,26.33,30.51,23.28,16.91,79.17,3.15,99.54
0.28,26.14,30.46,22.31,17.06,80.78,2.99,99.58
0.17,26.5,31.2,21.95,17.34,80.57,2.74,99.47
0.0,26.11,29.44,23.13,17.36,81.81,3.29,99.49
0.01,26.76,30.59,23.56,17.7,80.44,2.63,99.43
0.01,26.97,30.86,23.5,18.26,81.96,2.96,99.38
0.17,26.39,28.98,24.34,18.84,86.84,2.84,99.35
0.23,26.65,29.64,24.25,19.12,86.75,3.12,99.26
0.48,26.33,28.94,24.37,18.67,86.34,2.71,99.26
2.14,26.58,30.01,23.83,18.47,84.3,2.64,99.21
0.73,26.65,30.09,23.57,17.9,81.53,2.29,99.22
